"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1083","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 14:17:45,FALSE,NA,"768089850352377856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","islariisa",2294,TRUE,FALSE,NA,NA
"1084","RT @CoopParty: Britain's top 5 co-ops pay more UK tax than Amazon, Facebook, Apple, eBay and Starbucks com… https://t.co/DIovKrxvK7 https:/…",FALSE,0,NA,2016-08-23 14:17:42,FALSE,NA,"768089839241666560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MothHunt",24,TRUE,FALSE,NA,NA
"1085","I always fall in love with the barista at Starbucks  because they remember my order and my name.",FALSE,0,NA,2016-08-23 14:17:40,FALSE,NA,"768089827916992512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mysh_",0,FALSE,FALSE,NA,NA
"1086","It's gotta be a good day, both brows came thru <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> and I got free @Starbucks #positivevibes",FALSE,0,NA,2016-08-23 14:17:38,FALSE,NA,"768089823500382208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chante3",0,FALSE,FALSE,NA,NA
"1087","WSJecon: RT EricMorath: What do McDonald's, Starbucks, JPMorgan and Nationwide have in common?
All raised the comp… https://t.co/oFpq34LQmu",FALSE,0,NA,2016-08-23 14:17:38,FALSE,NA,"768089821181083648",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","InvestingLatest",0,FALSE,FALSE,NA,NA
"1088","I was playing this in Starbucks without headphones and ppl thought I was watching porn<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/u5vSZO4Yhi",FALSE,0,NA,2016-08-23 14:17:29,FALSE,NA,"768089782576566272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeresaStefanic",0,FALSE,FALSE,NA,NA
"1089","My Starbucks lady just made my entire day <ed><U+00A0><U+00BD><ed><U+00B2><U+009C>",FALSE,0,NA,2016-08-23 14:17:28,FALSE,NA,"768089780944932864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graacynn_",0,FALSE,FALSE,NA,NA
"1090","If you're looking for work in *55 BROAD STREET, #NEWYORK, NY, check out this #job: https://t.co/FpFJxZrlqW #Hospitality #Veterans #Hiring",FALSE,0,NA,2016-08-23 14:17:27,FALSE,NA,"768089773709799424",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_nyc_hrta",0,FALSE,FALSE,"-74.0108765","40.7052927"
"1091","Enter to win $100 #Starbucks Gift Card and $100 Amazon Gift Card in the #Books &amp; #Coffee #Giveaway! https://t.co/ksGUqCqukB",FALSE,1,NA,2016-08-23 14:17:25,FALSE,NA,"768089767921655808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KeepNurHeart",0,FALSE,FALSE,NA,NA
"1092","I just checked in at Starbucks with #mPLUSPlaces Download today!  https://t.co/fHdCOw2WXD",FALSE,0,NA,2016-08-23 14:17:25,FALSE,NA,"768089767867248640",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msschultz1230",0,FALSE,FALSE,NA,NA
"1093","Starbucks iced tea would go down a treat in this weather",FALSE,16,NA,2016-08-23 14:17:24,FALSE,NA,"768089762536288256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","httpstoast",0,FALSE,FALSE,NA,NA
"1094","@BrianOake just an FYI- got the official tweet on #psl from Starbucks. I know that you are as thrilled as me... @TheRealPSL-",FALSE,0,"BrianOake",2016-08-23 14:17:24,FALSE,NA,"768089762381107200","32335485","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MichaelTierney1",0,FALSE,FALSE,NA,NA
"1095","i wanna draw mettaton punishing me for getting his starbucks order wrong",FALSE,1,NA,2016-08-23 14:17:18,FALSE,NA,"768089736615497728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ghostsguide",0,FALSE,FALSE,NA,NA
"1096","STARBUCKS 1912 PIKE PL. SINCE 1971 SEATTLE, WA CERAMIC MUG 12OZ OUNCE 2015 https://t.co/RaAFJVoPXv https://t.co/Q66ZIivjyn",FALSE,0,NA,2016-08-23 14:17:18,FALSE,NA,"768089736305082368",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","quirozsenen",0,FALSE,FALSE,NA,NA
"1097","RT @LivingOnFifty: Your favorite Starbucks drink is _____________ https://t.co/5X5MbgBgLx",FALSE,0,NA,2016-08-23 14:17:17,FALSE,NA,"768089733641756672",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DawnitaFogleman",2,TRUE,FALSE,NA,NA
"1098","Want to work at Starbucks? We're #hiring in 8460 BOULEVARD NEWMAN, #LASALLE, QC! Click for details: https://t.co/M39z6UIGtF #Hospitality",FALSE,0,NA,2016-08-23 14:17:16,FALSE,NA,"768089727924707328",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_mon_hrta",0,FALSE,FALSE,"-73.6300177","45.4319689"
"1099","I just split my Starbucks it's going to be a bad day :(",FALSE,1,NA,2016-08-23 14:17:10,FALSE,NA,"768089704797396998",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BurrageNb",0,FALSE,FALSE,NA,NA
"1100","Enter to win $100 #Starbucks Gift Card and $100 Amazon Gift Card in the #Books &amp; #Coffee #Giveaway! https://t.co/MJRXxBuwyM",FALSE,1,NA,2016-08-23 14:17:09,FALSE,NA,"768089701593059328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sidetracker1",0,FALSE,FALSE,NA,NA
"1101","Starbucks needs to hurry cause a nigga late",FALSE,1,NA,2016-08-23 14:17:01,FALSE,NA,"768089665899335681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dancewtania",1,FALSE,FALSE,NA,NA
"1102","RT @Starbucks: You <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing what I'm <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing? #StarbucksDate #Teavana https://t.co/YTme9X7XE3",FALSE,0,NA,2016-08-23 14:16:59,FALSE,NA,"768089659570135040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lit_dils_fam",603,TRUE,FALSE,NA,NA
"1103","Ready to get to Starbucks for some energy<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2016-08-23 14:16:55,FALSE,NA,"768089642818211840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","___itsSherriee",0,FALSE,FALSE,NA,NA
"1104","I'm at @Starbucks in Kuwait City https://t.co/suw6zAI3ep",FALSE,0,NA,2016-08-23 14:16:54,FALSE,NA,"768089636753272832",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","hajarrkh",0,FALSE,FALSE,"47.93888821","29.30304304"
"1105","@bloodm1lk starbucks double espresso light cream(even though im lactose fucking intolerant) 70cals",FALSE,0,"bloodm1lk",2016-08-23 14:16:53,FALSE,"768063499796905984","768089634249306117","758482917756665857","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bloodm1lk",0,FALSE,FALSE,NA,NA
"1106","When @starbucks mobile pay doesn't find any shops because it's broken so I cannot order, my day has a very sad start....coffee stat!!!!!",FALSE,0,NA,2016-08-23 14:16:50,FALSE,NA,"768089619925610496",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","dawnetiller",0,FALSE,FALSE,NA,NA
"1107","Girls lined up like a drive thru at Starbucks!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0088>",FALSE,0,NA,2016-08-23 14:16:49,FALSE,NA,"768089615018430464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buckwheat_10",0,FALSE,FALSE,NA,NA
"1108","RT @trishaleighKC: I’m going to Starbucks to work today like a Real Writer. #writerlife #draftduein2weeks",FALSE,0,NA,2016-08-23 14:16:46,FALSE,NA,"768089602368372737",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","KevinAodha",1,TRUE,FALSE,NA,NA
"1109","RT @Starbucks: You <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing what I'm <ed><U+00A0><U+00BD><ed><U+00B2><U+00AD>ing? #StarbucksDate #Teavana https://t.co/YTme9X7XE3",FALSE,0,NA,2016-08-23 14:16:44,FALSE,NA,"768089595326009344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1DForeverKatie4",603,TRUE,FALSE,NA,NA
"1110","@MedEdHead I am sure Starbucks would employ local people as well. What about Burger King and McDonalds, any alternative suggestions",FALSE,1,"MedEdHead",2016-08-23 14:16:35,FALSE,"768014875515842560","768089556302389248","469415873","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","asam100",0,FALSE,FALSE,NA,NA
"1111","Interested in a #job near ? This could be a great fit: https://t.co/LUn96kJCYN #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:16:35,FALSE,NA,"768089555379429377",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_chi_hrta",0,FALSE,FALSE,"-88.047499","42.03877"
"1112","RT @ltsKardashians: Kylie is 18 and already has her own house and 6 cars and I'm still trying to gather enough change for sum Starbucks htt…",FALSE,0,NA,2016-08-23 14:16:33,FALSE,NA,"768089550161899520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","purrfect_queen",2294,TRUE,FALSE,NA,NA
"1113","Say hello to your new Starbucks Barista! <U+2615><ed><U+00A0><U+00BD><ed><U+00B9><U+0088>",FALSE,0,NA,2016-08-23 14:16:28,FALSE,NA,"768089527458131968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericamtrench",0,FALSE,FALSE,NA,NA
"1114","RT @commonbandgirl: mom: the best things in life are free
concert tickets: LOL 
merch: LOL
food: LOL 
internet: LOL 
car: LOL
starbucks: LO…",FALSE,0,NA,2016-08-23 14:16:28,FALSE,NA,"768089525977423872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","panicwith5SOS",1382,TRUE,FALSE,NA,NA
"1115","When I'm experiencing that special level of womanhood once a month, a soy Frappuccino from Starbucks does the trick! Coats my stomach.<ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,0,NA,2016-08-23 14:16:26,FALSE,NA,"768089518935306240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Eternity9",0,FALSE,FALSE,NA,NA
"1116","I'm at Starbucks in Monterrey, NL https://t.co/4gb05TT8ua",FALSE,0,NA,2016-08-23 14:16:25,FALSE,NA,"768089514900353025",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","loohdz",0,FALSE,FALSE,NA,NA
"1117","@State_Champs THEY WERE PLAYING AROUND THE WORLD AND BACK AT THE STARBUCKS I WORK AT AND I FREAKED OUT",FALSE,0,"State_Champs",2016-08-23 14:16:25,FALSE,NA,"768089513214156800","150041309","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mollymollmol",0,FALSE,FALSE,NA,NA
"1118","it's too early for someone to yell at me to go stand in traffic in the Starbucks parking lot",FALSE,2,NA,2016-08-23 14:16:24,FALSE,NA,"768089513025429504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meagan_cwdn",0,FALSE,FALSE,NA,NA
"1119","We're #hiring! Click to apply: Barista (US) - https://t.co/PhHTCpJwLa #Job #Hospitality 10716 BIG BEND ROAD, #RIVERVIEW, FL #Veterans #Jobs",FALSE,0,NA,2016-08-23 14:16:24,FALSE,NA,"768089512996024320",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_FLS_HRTA",0,FALSE,FALSE,"-82.3310343","27.7928226"
"1120","Can you recommend anyone for this #job? https://t.co/cKgSgu59YW #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:16:24,FALSE,NA,"768089512689840128",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_GAS_HRTA",0,FALSE,FALSE,"-81.7615522","32.4371829"
"1121","Enter to win $100 #Starbucks Gift Card and $100 Amazon Gift Card in the #Books &amp; #Coffee #Giveaway! https://t.co/VFjBbwdLcW",FALSE,0,NA,2016-08-23 14:16:23,FALSE,NA,"768089508768342017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lynlovesreading",0,FALSE,FALSE,NA,NA
"1122","<U+2766><U+263E> Custom New Grandma Coffee Mug - Mug for Mom - Mug for Grandma coffee etsy starbucks https://t.co/qyR36jyeiY https://t.co/P21dpcB5Cw",FALSE,0,NA,2016-08-23 14:16:23,FALSE,NA,"768089505693700096",NA,"<a href=""http://www.tweet-eye.com"" rel=""nofollow"">Tweet-Eye Web Application</a>","HoneyMugger_",0,FALSE,FALSE,NA,NA
"1123","Stop by # GartnerCAT  NetApp booth 408. Scan your badge &amp; receive a $5 Starbucks card &amp; enter to win $500. Winner announced tomorrow!",FALSE,0,NA,2016-08-23 14:16:20,FALSE,NA,"768089495719776256",NA,"<a href=""http://www.ziftsolutions.com/"" rel=""nofollow"">Zift123</a>","thinks3_Amir",0,FALSE,FALSE,NA,NA
"1124","Stop by # GartnerCAT  NetApp booth 408. Scan your badge &amp; receive a $5 Starbucks card &amp; enter to win $500. Winner announced tomorrow!",FALSE,0,NA,2016-08-23 14:16:20,FALSE,NA,"768089494914555904",NA,"<a href=""http://www.ziftsolutions.com/"" rel=""nofollow"">Zift123</a>","thinkS3_Liam",0,FALSE,FALSE,NA,NA
"1125","Stop by # GartnerCAT  NetApp booth 408. Scan your badge &amp; receive a $5 Starbucks card &amp; enter to win $500. Winner announced tomorrow!",FALSE,0,NA,2016-08-23 14:16:20,FALSE,NA,"768089494394470400",NA,"<a href=""http://www.ziftsolutions.com/"" rel=""nofollow"">Zift123</a>","think_S3",0,FALSE,FALSE,NA,NA
"1126","Stop by # GartnerCAT  NetApp booth 408. Scan your badge &amp; receive a $5 Starbucks card &amp; enter to win $500. Winner announced tomorrow!",FALSE,0,NA,2016-08-23 14:16:20,FALSE,NA,"768089493912096768",NA,"<a href=""http://www.ziftsolutions.com/"" rel=""nofollow"">Zift123</a>","thinkS3_Craig",0,FALSE,FALSE,NA,NA
"1127","I liked a @YouTube video from @codystrongsongs https://t.co/Biz6eiiyHr GIVING WHITE GIRLS STARBUCKS!!",FALSE,0,NA,2016-08-23 14:16:19,FALSE,NA,"768089488467824640",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","big_jt69",0,FALSE,FALSE,NA,NA
"1128","I'm at Starbucks Coffee in Angeles City, Pampanga https://t.co/XaUw3W3Hss",FALSE,1,NA,2016-08-23 14:16:17,FALSE,NA,"768089483044589572",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","leeyayabut",1,FALSE,FALSE,"120.59437037","15.14664892"
"1129","debating whether or not I should get Starbucks before class",FALSE,0,NA,2016-08-23 14:16:13,FALSE,NA,"768089464182714368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexrose1396",0,FALSE,FALSE,NA,NA
"1130","Imaginative Collaboration Spotify X Starbucks #O+ #Graphic #Illustration https://t.co/CxrxsdtHsR",FALSE,2,NA,2016-08-23 14:16:13,FALSE,NA,"768089464103137280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","omagazinegroup",1,FALSE,FALSE,NA,NA
"1131","RT @Stew_Maloley: been here for 30 minutes and already wanna leave",FALSE,0,NA,2016-08-23 14:16:06,FALSE,NA,"768089436336848896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ayee_Starbucks",69,TRUE,FALSE,NA,NA
"1132","Can't have daddy daughter day without my morning Starbucks and her milk and bagel. https://t.co/lXejdzJwgN",FALSE,2,NA,2016-08-23 14:16:04,FALSE,NA,"768089426794872832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjhparker",0,FALSE,FALSE,NA,NA
"1133","I'm at Starbucks in Richmond, VA https://t.co/X3xhP5zV4S",FALSE,0,NA,2016-08-23 14:16:01,FALSE,NA,"768089415747047425",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Toria304",0,FALSE,FALSE,"-77.52536","37.537435"
"1134","drinking coffee at Starbucks https://t.co/Bz6MSw87Gr",FALSE,0,NA,2016-08-23 14:16:00,FALSE,NA,"768089412295020544",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GUITARRAVERDE",0,FALSE,FALSE,NA,NA
"1135","RT @comichonest: when i don't get my Starbucks before school https://t.co/2VLRjf0g9A",FALSE,0,NA,2016-08-23 14:15:59,FALSE,NA,"768089407182237696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","datcoops",346,TRUE,FALSE,NA,NA
"1136","The barista at this Starbucks looks like @Gahtzu",FALSE,0,NA,2016-08-23 14:15:57,FALSE,NA,"768089398927917056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RiversBromo",0,FALSE,FALSE,NA,NA
"1137","@OpTicHitch white girl with the Starbucks",FALSE,0,"OpTicHitch",2016-08-23 14:15:56,FALSE,"768089040725958656","768089393773027328","737950399","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillJackDavies",0,FALSE,FALSE,NA,NA
"1138","RT @BlueRaidersLive: It's Retweet Tuesday! RT for a chance to win a Starbucks gift card! #CHSLive #retweettuesday https://t.co/uNm23pUfA5",FALSE,0,NA,2016-08-23 14:15:56,FALSE,NA,"768089393064214529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annabellepelley",50,TRUE,FALSE,NA,NA
"1139","If you're looking for work in 4519 WOODRUFF RD, #COLUMBUS, GA, check out this #job: https://t.co/aGF7XysVqy #Hospitality #Veterans #Hiring",FALSE,0,NA,2016-08-23 14:15:54,FALSE,NA,"768089385665372160",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_ga_hrta",0,FALSE,FALSE,"-84.9629997","32.5080966"
"1140","See our latest #job and click to apply: Shift Supervisor (US) - https://t.co/LD3V9gK1tt #Hospitality #Veterans #Hiring #CareerArc",FALSE,0,NA,2016-08-23 14:15:54,FALSE,NA,"768089385275232257",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_bal_hrta",0,FALSE,FALSE,"-76.6006278","39.4038996"
"1141","It's almost that time again @Jacjill #PSLseason https://t.co/1jXoXrI94X",FALSE,0,NA,2016-08-23 14:15:52,FALSE,NA,"768089376853151745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robinbuchanan",0,FALSE,FALSE,NA,NA
"1142","Just posted a photo @ Starbucks Brasil https://t.co/qCL2YfMJVK",FALSE,0,NA,2016-08-23 14:15:51,FALSE,NA,"768089374177239041",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Eddiepreto",0,FALSE,FALSE,"-46.6028618","-23.47998331"
"1143","Yay Starbucks remembered me <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+FE0F>",FALSE,0,NA,2016-08-23 14:15:49,FALSE,NA,"768089362554875904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tina_depoian",0,FALSE,FALSE,NA,NA
"1144","Time to go get Starbucks here shortly then go buy a note pad for day one classes lol",FALSE,0,NA,2016-08-23 14:15:45,FALSE,NA,"768089347597881345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dornelas21",0,FALSE,FALSE,NA,NA
"1145","Want to work at Starbucks? We're #hiring in 855 2ND STREET S.W., #CALGARY, AB! Click for details: https://t.co/NH6RJzhzXS #Hospitality",FALSE,0,NA,2016-08-23 14:15:43,FALSE,NA,"768089340425547776",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>","tmj_cal_hrta",0,FALSE,FALSE,"-114.0683304","51.0451526"
"1146","Change of plan: Dr had to cancel and it's too hot to work at home, soooo, Starbucks is my study for the day. <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,2016-08-23 14:15:43,FALSE,NA,"768089338097827840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leo_Cristea",0,FALSE,FALSE,NA,NA
"1147","The lady at Starbucks remembered my order and I just.. https://t.co/EsY9D99m5d",FALSE,0,NA,2016-08-23 14:15:42,FALSE,NA,"768089335392501760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zarahhhh_",0,FALSE,FALSE,NA,NA
"1148","On the train and I swear the reason everyone Is standing is because all the white girls have a seat for their macs and Starbucks",FALSE,0,NA,2016-08-23 14:15:41,FALSE,NA,"768089329017257985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAmTrixy_",0,FALSE,FALSE,NA,NA
